,issue,component_path,commit,LOC_change,is_test,parent,tag_commit,date_commit,tag_parent,module,fail_component,package,index_bug
19,9,src\main\java\org\apache\commons\codec\digest\MessageDigestAlgorithms.java,5fe700afb8bcc989a6778f61fe6d15c0fa08f862,38,0,7b6bf45d83c3ec028e686318b8d4f1a061723908,commons-codec-1.11-RC1,2016-05-19 15:43:48,commons-codec-1.11-RC1,,org.apache.commons.codec.digest.MessageDigestAlgorithms,org.apache.commons.codec.digest,19
20,218,src\main\java\org\apache\commons\codec\digest\HmacAlgorithms.java,c7b540bae35372e92490fb47f75fac508fbf25ba,742,0,410ab04290294dec74180043dc2aa635ca1e4e80,commons-codec-1.11-RC1,2016-05-23 12:30:06,commons-codec-1.11-RC1,,org.apache.commons.codec.digest.HmacAlgorithms,org.apache.commons.codec.digest,20
21,225,src\main\java\org\apache\commons\codec\language\bm\Rule.java,efe3699122699151984e8499da9d42673a42851a,95,0,f0028e1b90f8d10266f3fe26bafa0882a81ffe82,commons-codec-1.11-RC1,2016-09-14 12:14:26,commons-codec-1.11-RC1,,org.apache.commons.codec.language.bm.Rule,org.apache.commons.codec.language.bm,21
22,229,src\main\java\org\apache\commons\codec\binary\StringUtils.java,d2f27093d7d95a07da901902f894d88b4ecc3e95,50,0,1a4d9cc2572d220664f1b7c377cd318cd253052e,commons-codec-1.11-RC1,2017-03-26 17:22:08,commons-codec-1.11-RC1,,org.apache.commons.codec.binary.StringUtils,org.apache.commons.codec.binary,22
23,230,src\main\java\org\apache\commons\codec\net\URLCodec.java,ca30fae3acb59a5caef3c3c21eecae7c928827e0,124,0,5d3142a1639c7d8e792f3e72288f18e46ff3546a,commons-codec-1.11-RC1,2017-03-26 18:34:51,commons-codec-1.11-RC1,,org.apache.commons.codec.net.URLCodec,org.apache.commons.codec.net,23
24,231,src\main\java\org\apache\commons\codec\binary\StringUtils.java,5ef5bd199a4e3df74479b4b363fa29b0b3092547,8,0,ca30fae3acb59a5caef3c3c21eecae7c928827e0,commons-codec-1.11-RC1,2017-03-26 21:43:36,commons-codec-1.11-RC1,,org.apache.commons.codec.binary.StringUtils,org.apache.commons.codec.binary,24
25,232,src\main\java\org\apache\commons\codec\net\URLCodec.java,8c5c6b936ee6d1afb75cc2cbc151887937dbcca5,32,0,6a0a1876772e74a1d4a7c82669784f8bcca8397e,commons-codec-1.11-RC1,2017-03-28 13:58:58,commons-codec-1.11-RC1,,org.apache.commons.codec.net.URLCodec,org.apache.commons.codec.net,25
26,144,src\main\java\org\apache\commons\codec\binary\BaseNCodec.java,ae83747b2b049ba37605622116579e8186dd3422,12,0,ad98aeccb923add1b7d57e977f8c72d982f6285d,commons-codec-1.11-RC1,2017-03-28 14:50:41,commons-codec-1.11-RC1,,org.apache.commons.codec.binary.BaseNCodec,org.apache.commons.codec.binary,26
27,145,src\main\java\org\apache\commons\codec\binary\Base64.java,484698c5415bb578cb480845e2dfa930d3d49d9c,20,0,ae83747b2b049ba37605622116579e8186dd3422,commons-codec-1.11-RC1,2017-03-28 15:04:58,commons-codec-1.11-RC1,,org.apache.commons.codec.binary.Base64,org.apache.commons.codec.binary,27
28,199,src\main\java\org\apache\commons\codec\language\Soundex.java,29a7e67999568a5c86b32ef513a90d5d090ad2b2,198,0,8bb11519522dbe0192d6538a29b3356b25f5927d,commons-codec-1.11-RC1,2017-03-31 23:57:48,commons-codec-1.11-RC1,,org.apache.commons.codec.language.Soundex,org.apache.commons.codec.language,28
29,250,src\main\java\org\apache\commons\codec\language\ColognePhonetic.java,36fccb4325f924bf46babd4d8d60226f8dd3f154,60,0,0b2a0c932d089de9f19e2ea9b278c5d09a239099,trunk,2018-09-28 22:47:42,trunk,,org.apache.commons.codec.language.ColognePhonetic,org.apache.commons.codec.language,29
30,3,src\main\java\org\apache\commons\codec\digest\DigestUtils.java,38c14f702af2184a2b7387d724159348d9194931,2274,0,5e3b6f7c106aac1bf2937d33922151fd25e47eef,trunk,2018-12-12 22:02:44,trunk,,org.apache.commons.codec.digest.DigestUtils,org.apache.commons.codec.digest,30
31,11,src\main\java\org\apache\commons\codec\language\ColognePhonetic.java,163d643d1176e0dc9334ee83e21b9ce21d24fc1a,106,0,dd038c528b9b6794580c6f9a81c90302aa8c1405,"trunk
",2018-12-12 22:14:49,trunk,,org.apache.commons.codec.language.ColognePhonetic,org.apache.commons.codec.language,31
