,issue,component_path,commit,LOC_change,is_test,parent,tag_commit,date_commit,tag_parent,module,fail_component,package,index_bug
933,4032,server\monitor\src\main\java\org\apache\accumulo\monitor\Monitor.java,b1510fd326eb4d98fcbcc4c26e97d8f933682694,16,0,ddace50491f205a1b501de088c90aa956c11796f,1.6.4,2015-10-15 18:16:22,1.6.4,,org.apache.accumulo.monitor.Monitor,org.apache.accumulo.monitor,933
934,4033,fate\src\main\java\org\apache\accumulo\fate\zookeeper\ZooCache.java,6a9e0b50a285c8d619347c34c3f1aad6494f8190,30,0,72f3d89d971ff46a09aee961b19659b69f501f22,1.7.0,2015-10-18 22:27:29,1.7.0,,org.apache.accumulo.fate.zookeeper.ZooCache,org.apache.accumulo.fate.zookeeper,934
935,4029,core\src\main\java\org\apache\accumulo\core\data\Mutation.java,5ca779a0e5c33f83a3215c0a0211d01747a0a19f,10,0,3f1346c5f39245bf959647dba1549227e954f171,1.6.4,2015-10-19 14:47:48,1.6.4,,org.apache.accumulo.core.data.Mutation,org.apache.accumulo.core.data,935
936,4021,server\gc\src\main\java\org\apache\accumulo\gc\GarbageCollectionAlgorithm.java,deef5352db0bec4b1578568c3da84220c43038a0,80,0,5ca779a0e5c33f83a3215c0a0211d01747a0a19f,1.6.4,2015-10-20 20:14:35,1.6.4,,org.apache.accumulo.gc.GarbageCollectionAlgorithm,org.apache.accumulo.gc,936
937,4038,server\base\src\main\java\org\apache\accumulo\server\log\WalStateManager.java,feff4f9aca7334ac0b01771f29a4696f9ff97a11,12,0,93e7a04bdf4403b2d1b103d5dce73eb2f50127b5,1.7.0,2015-10-23 19:21:41,1.7.0,,org.apache.accumulo.server.log.WalStateManager,org.apache.accumulo.server.log,937
938,3963,server\tserver\src\main\java\org\apache\accumulo\tserver\log\TabletServerLogger.java,0eaece7f2ea96c80e47c6ae40b0116bc3857cb95,220,0,3ae43364b3472c194e003dcb81b95ecca87aa70d,1.7.0,2015-10-30 21:41:37,1.7.0,,org.apache.accumulo.tserver.log.TabletServerLogger,org.apache.accumulo.tserver.log,938
939,3356,server\base\src\main\java\org\apache\accumulo\server\master\balancer\ChaoticLoadBalancer.java,c996151074c97c706fd596b1f3a07eb594b7aa8a,54,0,0eaece7f2ea96c80e47c6ae40b0116bc3857cb95,1.7.0,2015-11-02 00:50:59,1.7.0,,org.apache.accumulo.server.master.balancer.ChaoticLoadBalancer,org.apache.accumulo.server.master.balancer,939
940,4041,core\src\main\java\org\apache\accumulo\core\conf\Property.java,78522c4cd4432ee2ab78c4b585fa040ff4e1c365,35,0,1619ae40985cab1f9795f0246c1bde60c1a4a8aa,1.6.4,2015-11-13 11:53:56,1.6.4,,org.apache.accumulo.core.conf.Property,org.apache.accumulo.core.conf,940
941,4053,server\master\src\main\java\org\apache\accumulo\master\MasterClientServiceHandler.java,5947b420693baf52c55d2c2959faad922163e363,104,0,81b6d5b94d4e99d68fd0fcc07433e25219cecd94,1.7.0,2015-11-17 00:55:29,1.7.0,,org.apache.accumulo.master.MasterClientServiceHandler,org.apache.accumulo.master,941
942,4065,server\base\src\main\java\org\apache\accumulo\server\util\RpcWrapper.java,44b17c639f4e5b617196f26a8f1ff56ce475221b,323,0,e82c3f3dab208478173e352635f87a96d72a38b2,1.6.4,2015-12-01 20:54:50,1.6.4,,org.apache.accumulo.server.util.RpcWrapper,org.apache.accumulo.server.util,942
