org.apache.commons.math3.util.OpenIntToFieldHashMap,0.0006267791
org.apache.commons.math3.geometry.spherical.twod.SubCircle,0.0009924003
org.apache.commons.math3.geometry.euclidean.oned.SubOrientedPoint,0.0002089264
org.apache.commons.math3.analysis.FunctionUtils,0.0022720744
org.apache.commons.math3.optimization.InitialGuess,5.223159489175E-05
org.apache.commons.math3.optimization.PointValuePair,0.000130579
org.apache.commons.math3.linear.AbstractFieldMatrix,0.0010968635
org.apache.commons.math3.analysis.interpolation.HermiteInterpolator,0.0007051265
org.apache.commons.math3.transform.DstNormalization,0
org.apache.commons.math3.ode.FirstOrderConverter,2.6115797445875E-05
org.apache.commons.math3.ode.sampling.NordsieckStepInterpolator,0.0004700844
org.apache.commons.math3.geometry.hull.ConvexHull,0
org.apache.commons.math3.optim.linear.LinearOptimizer,0.0002089264
org.apache.commons.math3.ode.ParameterJacobianProvider,0
org.apache.commons.math3.fitting.PolynomialFitter,2.6115797445875E-05
org.apache.commons.math3.util.CombinatoricsUtils,0.0044135698
org.apache.commons.math3.analysis.function.Pow,0
org.apache.commons.math3.geometry.euclidean.twod.Segment,0.0004178528
org.apache.commons.math3.ode.nonstiff.DormandPrince853Integrator,0.0001044632
org.apache.commons.math3.optim.BaseMultivariateOptimizer,0.0003133896
org.apache.commons.math3.linear.NonPositiveDefiniteMatrixException,0
org.apache.commons.math3.geometry.partitioning.Side,0
org.apache.commons.math3.analysis.function.Log,0
org.apache.commons.math3.analysis.function.Acosh,0
org.apache.commons.math3.optimization.fitting.PolynomialFitter,0.0001044632
org.apache.commons.math3.linear.DefaultIterativeLinearSolverEvent,0.0002089264
org.apache.commons.math3.ml.neuralnet.SquareNeighbourhood,0
org.apache.commons.math3.analysis.function.Minus,0
org.apache.commons.math3.analysis.interpolation.TrivariateGridInterpolator,0
org.apache.commons.math3.linear.HessenbergTransformer,0.0007312423
org.apache.commons.math3.stat.StatUtils,0.0069206863
org.apache.commons.math3.util.Decimal64Field,7.8347392337625E-05
org.apache.commons.math3.analysis.function.Asinh,0
org.apache.commons.math3.analysis.differentiation.UnivariateVectorFunctionDifferentiator,0
org.apache.commons.math3.genetics.GeneticAlgorithm,0.0003656212
org.apache.commons.math3.optim.linear.SimplexTableau,0.0020370322
org.apache.commons.math3.analysis.solvers.BracketedUnivariateSolver,0
org.apache.commons.math3.exception.MathInternalError,0
